name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
BAMIDELE M A ALAO & OLUKEMI B ALAO,"2,640.00", 01/07/2019,Deposits,Housing Services
MARY T PARKER & MICHAEL PARKER,"3,075.00", 01/07/2019,Deposits,Housing Services
ABIODUN O ALI,"3,240.00", 01/07/2019,Deposits,Housing Services
ARVINDER SINGH BHACHU,"3,975.00", 01/07/2019,Deposits,Housing Services
HAZEL PYRKE,"2,154.00", 01/07/2019,Deposits,Housing Services
MARIE NATHALIE RENE,"3,450.00", 01/07/2019,Deposits,Housing Services
RAJPUT PROPERTIES LTD,"3,240.00", 01/07/2019,Deposits,Housing Services
LALIT VIJ & MANIKA RAJPUT,"3,240.00", 01/07/2019,Deposits,Housing Services
GARY WADE & STEVEN WADE,"3,150.00", 01/07/2019,Deposits,Housing Services
STEVE GAYLE,"3,240.00", 01/07/2019,Deposits,Housing Services
OLUWATOYIN ODEPE,"3,000.00", 01/07/2019,Deposits,Housing Services
JACQUELINE S BRAUND,"2,652.00", 01/07/2019,Deposits,Housing Services
YONUS KIRLI,"3,240.00", 01/07/2019,Deposits,Housing Services
WALKERS PROPERTIES (KENT) LTD,"3,439.00", 01/07/2019,Deposits,Housing Services
DOROTHY BEECHINOR & JAY BERNAL,"3,240.00", 01/07/2019,Deposits,Housing Services
ODIODLO ANSLEM ITSAGWEDE & ITOHAN ERHAHON,"2,640.00", 01/07/2019,Deposits,Housing Services
SIMEON AKINDELE,884.00, 01/07/2019,Deposits,Housing Services
OYINLOLA D ADENUGA,"3,552.00", 01/07/2019,Deposits,Housing Services
SARAH NEWBURY,"4,185.00", 01/07/2019,Deposits,Housing Services
MARGARET & WINSTON RIBY-WILLIAMS,"2,640.00", 01/07/2019,Deposits,Housing Services
AMJE PROPERTIES LIMITED,"2,580.00", 01/07/2019,Deposits,Housing Services
MARK AND KAREN WEAVER,"2,730.00", 01/07/2019,Deposits,Housing Services
CALLIGENCY INC,"4,185.00", 01/07/2019,Deposits,Housing Services
PETER SAUNDERS,"4,185.00", 01/07/2019,Deposits,Housing Services
JADU LIMITED,"4,320.00", 02/07/2019,Small Systems Budget,Chief Executives
JADU LIMITED,"7,440.00", 02/07/2019,Small Systems Budget,Chief Executives
OASIS CARE & TRAINING AGENCY,"1,976.80", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,946.04, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,767.52", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,569.84", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,451.65", 02/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"2,799.45", 02/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,98.32, 02/07/2019,Other Services,Childrens Services
OASIS CARE & TRAINING AGENCY,691.88, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,691.88, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,157.84", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
HOOPER NAYLOR FRIEND,"10,200.00", 02/07/2019,Rents Other,Chief Executives
OASIS CARE & TRAINING AGENCY,"6,160.00", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,976.80", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,569.84", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
HCT GROUP,"3,790.00", 02/07/2019,Services Private Contractor,Regeneration Enterprise and Sk
OASIS CARE & TRAINING AGENCY,988.40, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,779.12", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,776.60, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CURRIE & BROWN UK LIMITED,"8,580.00", 02/07/2019,Ext Safety Supervision Fees,Modernisation
OASIS CARE & TRAINING AGENCY,"1,383.76", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,779.12", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,595.22", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,"2,250.00", 02/07/2019,Services Private Contractor,Regeneration Enterprise and Sk
OASIS CARE & TRAINING AGENCY,790.72, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
"CHANGE, GROW, LIVE","44,333.33", 02/07/2019,Cri Aspire,Health and Adult Services
OASIS CARE & TRAINING AGENCY,543.62, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,903.68, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CARE OUTLOOK LTD,"50,122.99", 02/07/2019,Professional Fees,Health and Adult Services
CALDER INSULATIONS LIMITED (JR FOWLER A/F),"1,632.00", 02/07/2019,Refurbishment,NS General Fund
OASIS CARE & TRAINING AGENCY,790.72, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
C & J SUPPLIES,"1,956.00", 02/07/2019,Other Services,Comm Safety and Environment
C & J SUPPLIES,106.80, 02/07/2019,Other Services,Comm Safety and Environment
C & J SUPPLIES,31.50, 02/07/2019,Other Services,Comm Safety and Environment
C & J SUPPLIES,4.80, 02/07/2019,Other Services,Comm Safety and Environment
OASIS CARE & TRAINING AGENCY,"1,186.08", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,988.40, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
BLACKMAN CONSULTING ENGINEERS LTD,"2,086.20", 02/07/2019,Ext Site Surveys,Other General Fund
BITE SIZE LTD,780.00, 02/07/2019,Housing - Short Courses,Chief Executives
CASTLE WATER LIMITED,"8,712.80", 02/07/2019,Water,Housing Services HRA
CASTLE WATER LIMITED,"8,734.33", 02/07/2019,Water,Housing Services HRA
OASIS CARE & TRAINING AGENCY,889.56, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,654.56", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"5,643.64", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
SECURUS GROUP LIMITED,"1,110.00", 01/07/2019,Services Private Contractor,Health and Adult Services
ALL WINDOW SERVICES LTD,528.36, 02/07/2019,Materials,Housing Services HRA
AQUAM WATER SERVICES LIMTED,"1,903.94", 10/07/2019,Water,Housing Services HRA
AQUAM WATER SERVICES LIMTED,936.00, 10/07/2019,Water,Housing Services HRA
OASIS CARE & TRAINING AGENCY,"1,044.88", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
RUNDLES & CO LTD,"13,733.59", 02/07/2019,Student Award Payment,Chief Executives
RUNDLES & CO LTD,"-11,444.61", 02/07/2019,Student Award Payment,Chief Executives
BAILY GARNER LLP,"9,297.60", 02/07/2019,Ext Consultants Fees,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,691.88, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
DANIEL WATNEY LLP,"3,000.00", 02/07/2019,Ext Consultants Fees,Modernisation
OASIS CARE & TRAINING AGENCY,"1,262.80", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
UNIQUE OFFICE SOLUTIONS LIMITED,525.60, 02/07/2019,Equipment,Housing Services HRA
UNIQUE OFFICE SOLUTIONS LIMITED,14.40, 02/07/2019,Equipment,Housing Services HRA
UNIQUE OFFICE SOLUTIONS LIMITED,25.80, 02/07/2019,Equipment,Housing Services HRA
UNIQUE OFFICE SOLUTIONS LIMITED,228.66, 02/07/2019,Equipment,Housing Services HRA
UNIQUE OFFICE SOLUTIONS LIMITED,468.00, 02/07/2019,Equipment,Housing Services HRA
UNIQUE OFFICE SOLUTIONS LIMITED,540.00, 02/07/2019,Equipment,Housing Services HRA
OASIS CARE & TRAINING AGENCY,"1,779.12", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"3,080.00", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,790.72, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,889.56, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,578.92, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
VIBRANCE,"13,796.70", 02/07/2019,Other Services,Childrens Services
BT PLC,"1,777.10", 02/07/2019,Telephones,Chief Executives
OASIS CARE & TRAINING AGENCY,870.00, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,976.80", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
E4 LAW LTD T/A LEXTOX,"1,881.60", 02/07/2019,DNA Testing,Childrens Services
RIDER LEVETT BUCKNALL UK LTD,"1,200.00", 02/07/2019,Professional Fees,Regeneration Enterprise and Sk
RAVENSBOURNE COLLEGE,"10,000.00", 02/07/2019,Services Private Contractor,Regeneration Enterprise and Sk
QUAY OFFICE FURNISHERS LTD,"1,176.00", 02/07/2019,IT Hardware,Modernisation
GREENWICH SERVICE PLUS LIMITED,"62,206.76", 02/07/2019,Vehicle Hire for GSP Only,Health and Adult Services
PWLC PROJECTS LLP,"11,940.00", 02/07/2019,General Payments,Transportation Schemes
PERFECT CIRCLE JV LTD,"3,485.64", 02/07/2019,Demolition,Modernisation
CAPITAL HOMECARE (UK) LIMITED,"1,812.00", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
PEDDLE MY WHEELS LTD,"3,600.00", 02/07/2019,General Payments,Transportation Schemes
CAPITAL HOMECARE (UK) LIMITED,579.18, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
NORTHGATE PUBLIC SERVICES (UK) LTD,"4,288.61", 02/07/2019,Services Private Contractor,Chief Executives
CAPITAL HOMECARE (UK) LIMITED,675.52, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"2,355.60", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,510.23, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
GOVNET COMMUNICATIONS,534.00, 02/07/2019,Training Expenses,Childrens Services
CAPITAL HOMECARE (UK) LIMITED,"1,675.49", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"1,061.83", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
EVERYMAN PROJECT,"1,400.00", 02/07/2019,Legal Fees,Childrens Services
CAPITAL HOMECARE (UK) LIMITED,"2,123.66", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"1,627.22", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"1,966.44", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,531.12, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,841.19, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"7,123.90", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,675.64, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,634.20, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CASTLE WATER LIMITED,933.77, 02/07/2019,Water,Comm Safety and Environment
CAPITAL HOMECARE (UK) LIMITED,882.56, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,963.52, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,772.24, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"2,702.84", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"1,233.86", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"1,434.16", 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
MLL TELECOM LTD,"1,356.38", 02/07/2019,Small Systems Budget,Chief Executives
CAPITAL HOMECARE (UK) LIMITED,675.71, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,965.30, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
CASTLE WATER LIMITED,797.83, 02/07/2019,Water,Comm Safety and Environment
CASTLE WATER LIMITED,824.43, 02/07/2019,Water,Comm Safety and Environment
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"106,336.05", 02/07/2019,Rents Other,Chief Executives
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"25,285.99", 02/07/2019,Service Charges,Chief Executives
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"106,336.05", 02/07/2019,Rents Other,Chief Executives
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"25,285.99", 02/07/2019,Service Charges,Chief Executives
BUILDING ASSOCIATES LIMITED,"67,859.64", 01/07/2019,Newbuild,Modernisation
MEARS LTD,"156,549.12", 02/07/2019,Services Private Contractor,Housing Services HRA
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.58, 02/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.18, 02/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,75.21, 02/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 02/07/2019,ESS Care Grant Electrical,Chief Executives
MEARS LTD,"124,907.82", 02/07/2019,Services Private Contractor,Housing Services HRA
T BROWN GROUP LIMITED,"133,319.17", 02/07/2019,Services Private Contractor,Housing Services HRA
T BROWN GROUP LIMITED,"34,568.81", 02/07/2019,Services Private Contractor,Housing Services HRA
T BROWN GROUP LIMITED,"50,857.51", 02/07/2019,Services Private Contractor,Housing Services HRA
ANGELS HUMAN RESOURCES LTD,536.00, 02/07/2019,Private Home Help Domest Misc,Health and Adult Services
P & R INSTALLATION CO LTD,"32,111.29", 02/07/2019,Services Private Contractor,Housing Services HRA
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.18, 02/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.58, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
TROWERS & HAMLINS LLP,"4,149.21", 02/07/2019,Legal Fees,Chief Executives
TROWERS & HAMLINS LLP,18.00, 02/07/2019,Legal Fees,Chief Executives
GREENWICH SERVICE PLUS LIMITED,458.21, 02/07/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,458.21, 02/07/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,"1,073.70", 02/07/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 02/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.60, 02/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
GREENWICH SERVICE PLUS LIMITED,992.78, 02/07/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.60, 02/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 02/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 02/07/2019,ESS Care Grant Electrical,Chief Executives
STEER DAVIS GLEAVE,"1,788.00", 18/07/2019,Ext Consultants Fees,Transportation Schemes
GREENWICH SERVICE PLUS LIMITED,992.78, 02/07/2019,Cleaning Services - Contract,Chief Executives
FLEET INSULATION COMPANY LIMITED,"1,050.00", 02/07/2019,Asbestos,Planned Maintenance
GREENWICH SERVICE PLUS LIMITED,"1,756.46", 02/07/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
FLEET INSULATION COMPANY LIMITED,510.00, 02/07/2019,Refurbishment,NS General Fund
FLEET INSULATION COMPANY LIMITED,480.00, 02/07/2019,Refurbishment,NS General Fund
FLEET INSULATION COMPANY LIMITED,822.00, 02/07/2019,Refurbishment,NS General Fund
FLEET INSULATION COMPANY LIMITED,300.00, 02/07/2019,Refurbishment,NS General Fund
FLEET INSULATION COMPANY LIMITED,"1,974.00", 02/07/2019,Refurbishment,NS General Fund
FLEET INSULATION COMPANY LIMITED,342.00, 02/07/2019,Refurbishment,NS General Fund
LAKER BUILDING MANAGEMENT SOLUTIONS LTD,"8,593.38", 03/07/2019,Expenditure Payments,Regeneration Enterprise Skills
GREENWICH SERVICE PLUS LIMITED,999.65, 02/07/2019,Services Other Local Author,Chief Executives
FLEET INSULATION COMPANY LIMITED,"2,269.20", 02/07/2019,Refurbishment,NS General Fund
ERITH CONTRACTORS LTD,"32,112.00", 02/07/2019,Asbestos,Capital Housing Revenue Acc
WILLOW ESTATE AGENTS (LONDON) LTD,"1,767.00", 02/07/2019,Rents Other,Housing Services
WILLOW ESTATE AGENTS (LONDON) LTD,"2,752.80", 02/07/2019,Rents Other,Housing Services
WILLOW ESTATE AGENTS (LONDON) LTD,"1,190.40", 02/07/2019,Rents Other,Housing Services
ERITH CONTRACTORS LTD,"3,840.00", 02/07/2019,Refurbishment,NS General Fund
WILLOW ESTATE AGENTS (LONDON) LTD,"1,767.00", 02/07/2019,Rents Other,Housing Services
WILLOW ESTATE AGENTS (LONDON) LTD,"2,120.40", 02/07/2019,Rents Other,Housing Services
ADT FIRE AND SECURITY PLC,"20,250.60", 02/07/2019,Expenditure Payments,Regeneration Enterprise Skills
WILLOW ESTATE AGENTS (LONDON) LTD,"2,752.80", 02/07/2019,Rents Other,Housing Services
ERITH CONTRACTORS LTD,"5,760.00", 02/07/2019,Refurbishment,NS General Fund
WILLOW ESTATE AGENTS (LONDON) LTD,"1,488.00", 02/07/2019,Rents Other,Housing Services
TKF GROUP LTD,"6,223.50", 02/07/2019,Rents Other,Housing Services
ERITH CONTRACTORS LTD,"4,080.00", 02/07/2019,Refurbishment,NS General Fund
