name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
CARE OUTLOOK LTD,"1,066.36", 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,"1,283.24", 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,"1,049.72", 03/04/2019,Greenwich Home Support,Health and Adult Services
HSBC INVOICE FINANCE (UK) LTD,522.00, 05/04/2019,Publicitiy,Regeneration Enterprise and Sk
CARE OUTLOOK LTD,820.68, 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,"1,049.72", 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,700.00, 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,899.90, 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,"2,086.94", 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,"2,074.44", 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,683.40, 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,816.48, 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,795.62, 03/04/2019,Greenwich Home Support,Health and Adult Services
CARE OUTLOOK LTD,"1,120.93", 03/04/2019,Greenwich Home Support,Health and Adult Services
FIRST ABOUT PLUMBING & CARPENTRY LTD,"2,384.18", 05/04/2019,Rm Buildings Gmrs Ext Contract,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,573.64, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,030.40", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-265.32, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,947.68, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,377.60", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,600.44", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,129.40", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"-1,010.20", 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,482.40", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-321.20, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,623.20", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,661.52, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.00, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,333.60", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-319.76, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,344.00", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-61.20, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,909.56, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,328.08", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-108.40, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,982.00, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-234.44, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,596.00", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,123.20", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-133.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,941.72, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,622.44, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,976.20", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,840.00, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-57.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,229.96", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-146.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,840.08", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-427.64, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,170.00", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,411.20", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-79.44, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,948.20", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-328.36, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"10,807.28", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,837.40, 03/04/2019,Community Care Direct Payments,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,692.89, 05/04/2019,Materials,Housing Services HRA
REDACTED PERSONAL INFORMATION,"2,597.24", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-318.40, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,638.00", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-24.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,872.80", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-151.83, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,241.76", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-311.56, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,701.32", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,828.84", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,157.16", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,369.67", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,610.28", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-298.56, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,008.00", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-295.96, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,528.04", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-44.84, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,898.92, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-292.60, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,936.00, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-429.45, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,982.80, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.00, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,038.68", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,724.32, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-55.56, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,080.00", 03/04/2019,Community Care Direct Payments,Health and Adult Services
EMMAUS GREENWICH,588.00, 05/04/2019,Voids,Housing Services HRA
REDACTED PERSONAL INFORMATION,810.48, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-110.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,885.24, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.00, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,821.36", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-148.00, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,123.20", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-481.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,655.44", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,792.00, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,768.12, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-70.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,648.52", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-72.00, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,748.80, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-146.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,442.04", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,339.20", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.64, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,159.64", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-70.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,568.00", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-261.08, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,508.80", 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,614.56, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,685.85, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,697.60, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,982.80, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,702.00, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-9.80, 03/04/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,970.80, 03/04/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,061.08", 03/04/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,981.59, 03/04/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,"2,393.32", 03/04/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,"2,884.20", 03/04/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,621.12, 03/04/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,551.60, 03/04/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,724.64, 03/04/2019,Community Care Direct Payments,Childrens Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,637.44, 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,690.53, 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,614.83, 05/04/2019,Materials,Housing Services HRA
CDW LIMITED,524.40, 05/04/2019,Equipment,Housing Services HRA
BLAKENEY LEIGH LIMITED,"13,680.00", 05/04/2019,Other Expenses,Planned Maintenance
ATKINS SHARED SERVICE FACILITY,"8,056.50", 08/04/2019,Ext Site Surveys,Other General Fund
MARTIN ARNOLD LTD,"3,006.00", 05/04/2019,Safety,Capital Housing Revenue Acc
A TO Z GLAZING COMPANY LIMITED,"1,092.30", 05/04/2019,Fixtures And Fittings,Regeneration Enterprise and Sk
WOLSELEY UK LTD - 7765C34 P/O ONLY,585.23, 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,198.20", 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,340.55", 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,529.04, 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,238.09", 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,755.63, 05/04/2019,Materials,Housing Services HRA
HSBC INVOICE FINANCE (UK) LTD,717.60, 05/04/2019,Equipment,Housing Services HRA
J.P. MCDIUGALL & CO LTD T/A DULUX DECORATOR CENTR,"7,869.74", 05/04/2019,Vacant Decorations Allowance,Housing Services HRA
AQUAFLOW DRAINAGE SERVICES LTD,"1,922.40", 05/04/2019,Direct Orders,Housing Services HRA
BETA DISTRIBUTION (SOUTH),"10,647.00", 05/04/2019,Courier Service,Chief Executives
FENSCAPES LTD,"5,391.84", 05/04/2019,Fence,Capital Housing Revenue Acc
SILENT SOUNDS COMMUNICATIONS LTD,"1,273.26", 03/04/2019,Agency Staff,Health and Adult Services
SILENT SOUNDS COMMUNICATIONS LTD,-209.76, 03/04/2019,Agency Staff,Health and Adult Services
SILENT SOUNDS COMMUNICATIONS LTD,174.80, 03/04/2019,Agency Staff,Health and Adult Services
REDCORN LTD,804.00, 05/04/2019,Software Licences,Regeneration Enterprise and Sk
AWORTH LAND SURVEYS LTD,"1,188.00", 05/04/2019,General Payments,Transportation Schemes
GIANT PRECISION LTD,"11,400.00", 03/04/2019,Services Private Contractor,Chief Executives
FAITHORN FARRELL TIMMS,"2,640.00", 05/04/2019,Communal Plant Maintenance,Housing Services HRA
CASTLE WATER LIMITED,"4,350.47", 05/04/2019,Water,Housing Services HRA
CLEARVIEW ENVIRONMENTAL LTD,"1,041.60", 03/04/2019,Services Private Contractor,Comm Safety and Environment
GIANT PRECISION LTD,"1,200.00", 05/04/2019,Services Private Contractor,Chief Executives
CLEARVIEW ENVIRONMENTAL LTD,456.67, 05/04/2019,Asbestos Analysis,Comm Safety and Environment
CLEARVIEW ENVIRONMENTAL LTD,811.80, 05/04/2019,Asbestos Testing,Housing Services HRA
CLEARVIEW ENVIRONMENTAL LTD,517.13, 05/04/2019,Services Private Contractor,Comm Safety and Environment
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,178.71", 05/04/2019,Materials,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,632.00", 05/04/2019,Materials,Housing Services HRA
NPOWER LTD,948.64, 05/04/2019,Electricity - Estate Roads,Housing Services HRA
THE ROTARY CLUB OF BOURNEMOUTH,"5,450.00", 05/04/2019,Rents Other,Childrens Services
REDACTED PERSONAL INFORMATION,799.81, 03/04/2019,Special Guardianship Orders - Section 14,Childrens Services
REDACTED PERSONAL INFORMATION,589.20, 03/04/2019,Special Guardianship Orders - Section 14,Childrens Services
BRIDGE 86 LIMITED,"50,000.00", 08/04/2019,Other Agency Services,Health and Adult Services
BRIDGE 86 LIMITED,"37,333.33", 05/04/2019,Other Agency Services,Health and Adult Services
IBM UNITED KINGDOM LIMITED,"5,204.24", 05/04/2019,Services Private Contractor,Chief Executives
TOLTOPS SOLICITORS,"6,500.00", 09/04/2019,Professional Fees,Chief Executives
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,964.27, 05/04/2019,Middle Park Project,Health and Adult Services
CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,606.00, 05/04/2019,Computer Software,Comm Safety and Environment
TCS COMPUTER SERVICES LTD,"1,098.00", 05/04/2019,Small Systems Budget,Chief Executives
GLOBAL FUSION MUSIC & ARTS,650.00, 05/04/2019,Vehicle Repair In House Trad,Chief Executives
WHYTE & CO,627.04, 05/04/2019,Professional Fees,Housing Services HRA
REDACTED PERSONAL INFORMATION,"4,469.92", 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,023.64", 05/04/2019,In Home Domicilary and Agency Care,Childrens Services
REDACTED PERSONAL INFORMATION,"5,468.12", 05/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,961.00, 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,651.01, 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,740.13, 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,992.12, 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,654.88, 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,795.20", 05/04/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"1,085.00", 05/04/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,015.00", 05/04/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,085.00", 05/04/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,085.00", 05/04/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,085.00", 05/04/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,085.00", 05/04/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,923.86", 05/04/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,745.02", 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,184.20", 05/04/2019,Private Home Help Domest Misc,Health and Adult Services
CMG HOMES LTD,848.57, 05/04/2019,Client Support,Health and Adult Services
CMG HOMES LTD,876.86, 05/04/2019,Client Support,Health and Adult Services
CMG HOMES LTD,876.86, 05/04/2019,Client Support,Health and Adult Services
CMG HOMES LTD,792.00, 05/04/2019,Client Support,Health and Adult Services
